,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target,category,correct,test_encoding_response.rt,key_resp_end.keys,subject
4000,55,,1.0,35.0,mountain_57.jpg,mountain,,,,A2NWPE0L3EOEMV
4001,56,,1.0,36.0,badlands_222.jpg,badlands,,,,A2NWPE0L3EOEMV
4002,57,,1.0,37.0,bridge_91.jpg,bridge,,,,A2NWPE0L3EOEMV
4003,58,,1.0,38.0,highway_359.jpg,highway,,,,A2NWPE0L3EOEMV
4004,59,,1.0,39.0,playground_145.jpg,playground,,,,A2NWPE0L3EOEMV
4005,60,,1.0,40.0,mountain_156.jpg,mountain,,,,A2NWPE0L3EOEMV
4006,61,,1.0,41.0,playground_76.jpg,playground,,,,A2NWPE0L3EOEMV
4007,62,,1.0,42.0,badlands_221.jpg,badlands,,,,A2NWPE0L3EOEMV
4008,63,,0.0,43.0,right.jpg,,right,,,A2NWPE0L3EOEMV
4009,64,,1.0,44.0,bridge_146.jpg,bridge,,,,A2NWPE0L3EOEMV
4010,65,,1.0,45.0,badlands_24.jpg,badlands,,,,A2NWPE0L3EOEMV
4011,66,,1.0,46.0,mountain_293.jpg,mountain,,,,A2NWPE0L3EOEMV
4012,67,,1.0,47.0,playground_219.jpg,playground,,,,A2NWPE0L3EOEMV
4013,68,,1.0,48.0,golf_course_87.jpg,golf,,,,A2NWPE0L3EOEMV
4014,69,,1.0,49.0,bridge_65.jpg,bridge,,,,A2NWPE0L3EOEMV
4015,70,,1.0,50.0,badlands_184.jpg,badlands,,,,A2NWPE0L3EOEMV
4016,71,right,0.0,51.0,left.jpg,,left,1.02,,A2NWPE0L3EOEMV
4017,72,,1.0,52.0,playground_257.jpg,playground,,,,A2NWPE0L3EOEMV
4018,73,,1.0,53.0,bridge_250.jpg,bridge,,,,A2NWPE0L3EOEMV
4019,74,,1.0,54.0,mountain_110.jpg,mountain,,,,A2NWPE0L3EOEMV
4020,75,,1.0,55.0,mountain_101.jpg,mountain,,,,A2NWPE0L3EOEMV
4021,76,,1.0,56.0,highway_245.jpg,highway,,,,A2NWPE0L3EOEMV
4022,77,,1.0,57.0,playground_240.jpg,playground,,,,A2NWPE0L3EOEMV
4023,78,,1.0,58.0,mountain_230.jpg,mountain,,,,A2NWPE0L3EOEMV
4024,79,,1.0,59.0,golf_course_193.jpg,golf,,,,A2NWPE0L3EOEMV
4025,80,,1.0,60.0,badlands_23.jpg,badlands,,,,A2NWPE0L3EOEMV
4026,81,,1.0,61.0,badlands_21.jpg,badlands,,,,A2NWPE0L3EOEMV
4027,82,,1.0,62.0,playground_60.jpg,playground,,,,A2NWPE0L3EOEMV
4028,83,,1.0,63.0,golf_course_188.jpg,golf,,,,A2NWPE0L3EOEMV
4029,84,,1.0,64.0,highway_415.jpg,highway,,,,A2NWPE0L3EOEMV
4030,20,,1.0,0.0,golf_course_309.jpg,golf,,,,A1643DGXP62OPM
4031,21,,1.0,1.0,playground_144.jpg,playground,,,,A1643DGXP62OPM
4032,22,,1.0,2.0,bridge_256.jpg,bridge,,,,A1643DGXP62OPM
4033,23,,1.0,3.0,badlands_52.jpg,badlands,,,,A1643DGXP62OPM
4034,24,,1.0,4.0,mountain_57.jpg,mountain,,,,A1643DGXP62OPM
4035,25,,1.0,5.0,badlands_113.jpg,badlands,,,,A1643DGXP62OPM
4036,26,,1.0,6.0,highway_93.jpg,highway,,,,A1643DGXP62OPM
4037,27,,1.0,7.0,badlands_70.jpg,badlands,,,,A1643DGXP62OPM
4038,28,,1.0,8.0,badlands_24.jpg,badlands,,,,A1643DGXP62OPM
4039,29,,1.0,9.0,playground_257.jpg,playground,,,,A1643DGXP62OPM
4040,30,,1.0,10.0,highway_294.jpg,highway,,,,A1643DGXP62OPM
4041,31,,1.0,11.0,golf_course_87.jpg,golf,,,,A1643DGXP62OPM
4042,32,,1.0,12.0,playground_131.jpg,playground,,,,A1643DGXP62OPM
4043,33,right,1.0,13.0,right.jpg,,right,2.3802,,A1643DGXP62OPM
4044,34,,1.0,14.0,highway_273.jpg,highway,,,,A1643DGXP62OPM
4045,35,,1.0,15.0,highway_359.jpg,highway,,,,A1643DGXP62OPM
4046,36,,1.0,16.0,playground_240.jpg,playground,,,,A1643DGXP62OPM
4047,37,,1.0,17.0,bridge_128.jpg,bridge,,,,A1643DGXP62OPM
4048,38,,1.0,18.0,golf_course_217.jpg,golf,,,,A1643DGXP62OPM
4049,39,,1.0,19.0,bridge_191.jpg,bridge,,,,A1643DGXP62OPM
4050,40,,0.0,20.0,left.jpg,,left,,,A1643DGXP62OPM
4051,41,,1.0,21.0,highway_156.jpg,highway,,,,A1643DGXP62OPM
4052,42,,1.0,22.0,bridge_146.jpg,bridge,,,,A1643DGXP62OPM
4053,43,,1.0,23.0,playground_219.jpg,playground,,,,A1643DGXP62OPM
4054,44,,1.0,24.0,mountain_154.jpg,mountain,,,,A1643DGXP62OPM
4055,45,,1.0,25.0,playground_60.jpg,playground,,,,A1643DGXP62OPM
4056,46,,1.0,26.0,golf_course_195.jpg,golf,,,,A1643DGXP62OPM
4057,47,,1.0,27.0,bridge_172.jpg,bridge,,,,A1643DGXP62OPM
4058,48,,1.0,28.0,mountain_230.jpg,mountain,,,,A1643DGXP62OPM
4059,49,,1.0,29.0,golf_course_193.jpg,golf,,,,A1643DGXP62OPM
4060,50,,1.0,30.0,bridge_91.jpg,bridge,,,,A1643DGXP62OPM
4061,51,,1.0,31.0,badlands_137.jpg,badlands,,,,A1643DGXP62OPM
4062,52,,1.0,32.0,highway_394.jpg,highway,,,,A1643DGXP62OPM
4063,53,,1.0,33.0,highway_209.jpg,highway,,,,A1643DGXP62OPM
4064,54,right,1.0,34.0,right.jpg,,right,0.2896,,A1643DGXP62OPM
4065,55,,1.0,35.0,bridge_108.jpg,bridge,,,,A1643DGXP62OPM
4066,56,,1.0,36.0,mountain_293.jpg,mountain,,,,A1643DGXP62OPM
4067,57,,1.0,37.0,badlands_21.jpg,badlands,,,,A1643DGXP62OPM
4068,58,,1.0,38.0,playground_117.jpg,playground,,,,A1643DGXP62OPM
4069,59,,1.0,39.0,bridge_202.jpg,bridge,,,,A1643DGXP62OPM
4070,60,,1.0,40.0,golf_course_15.jpg,golf,,,,A1643DGXP62OPM
4071,61,,0.0,41.0,right.jpg,,right,,,A1643DGXP62OPM
4072,62,,1.0,42.0,badlands_23.jpg,badlands,,,,A1643DGXP62OPM
4073,63,,1.0,43.0,golf_course_188.jpg,golf,,,,A1643DGXP62OPM
4074,64,,1.0,44.0,badlands_184.jpg,badlands,,,,A1643DGXP62OPM
4075,65,,1.0,45.0,golf_course_331.jpg,golf,,,,A1643DGXP62OPM
4076,66,,1.0,46.0,mountain_222.jpg,mountain,,,,A1643DGXP62OPM
4077,67,,1.0,47.0,highway_415.jpg,highway,,,,A1643DGXP62OPM
4078,68,,1.0,48.0,golf_course_214.jpg,golf,,,,A1643DGXP62OPM
4079,69,,1.0,49.0,mountain_110.jpg,mountain,,,,A1643DGXP62OPM
4080,70,,1.0,50.0,bridge_65.jpg,bridge,,,,A1643DGXP62OPM
4081,71,,1.0,51.0,mountain_232.jpg,mountain,,,,A1643DGXP62OPM
4082,72,,1.0,52.0,mountain_101.jpg,mountain,,,,A1643DGXP62OPM
4083,73,right,0.0,53.0,left.jpg,,left,0.0008,,A1643DGXP62OPM
4084,74,,1.0,54.0,bridge_250.jpg,bridge,,,,A1643DGXP62OPM
4085,75,,1.0,55.0,badlands_221.jpg,badlands,,,,A1643DGXP62OPM
4086,76,,1.0,56.0,playground_10.jpg,playground,,,,A1643DGXP62OPM
4087,77,,1.0,57.0,golf_course_78.jpg,golf,,,,A1643DGXP62OPM
4088,78,,1.0,58.0,playground_76.jpg,playground,,,,A1643DGXP62OPM
4089,79,,1.0,59.0,playground_145.jpg,playground,,,,A1643DGXP62OPM
4090,80,,1.0,60.0,highway_177.jpg,highway,,,,A1643DGXP62OPM
4091,81,,1.0,61.0,highway_245.jpg,highway,,,,A1643DGXP62OPM
4092,82,,1.0,62.0,mountain_123.jpg,mountain,,,,A1643DGXP62OPM
4093,83,,1.0,63.0,badlands_222.jpg,badlands,,,,A1643DGXP62OPM
4094,84,,1.0,64.0,mountain_156.jpg,mountain,,,,A1643DGXP62OPM
4095,20,,1.0,0.0,badlands_221.jpg,badlands,,,,A2FFCQ9WU6R764
4096,21,,1.0,1.0,bridge_250.jpg,bridge,,,,A2FFCQ9WU6R764
4097,22,,1.0,2.0,highway_245.jpg,highway,,,,A2FFCQ9WU6R764
4098,23,,1.0,3.0,playground_144.jpg,playground,,,,A2FFCQ9WU6R764
4099,24,,1.0,4.0,bridge_91.jpg,bridge,,,,A2FFCQ9WU6R764
4100,25,,1.0,5.0,golf_course_309.jpg,golf,,,,A2FFCQ9WU6R764
4101,26,,1.0,6.0,golf_course_193.jpg,golf,,,,A2FFCQ9WU6R764
4102,27,,1.0,7.0,highway_93.jpg,highway,,,,A2FFCQ9WU6R764
4103,28,,1.0,8.0,highway_294.jpg,highway,,,,A2FFCQ9WU6R764
4104,29,,1.0,9.0,golf_course_15.jpg,golf,,,,A2FFCQ9WU6R764
4105,30,,1.0,10.0,playground_131.jpg,playground,,,,A2FFCQ9WU6R764
4106,31,,1.0,11.0,badlands_24.jpg,badlands,,,,A2FFCQ9WU6R764
4107,32,,1.0,12.0,playground_60.jpg,playground,,,,A2FFCQ9WU6R764
4108,33,left,1.0,13.0,left.jpg,,left,1.1762,,A2FFCQ9WU6R764
4109,34,,1.0,14.0,badlands_222.jpg,badlands,,,,A2FFCQ9WU6R764
4110,35,,1.0,15.0,golf_course_217.jpg,golf,,,,A2FFCQ9WU6R764
4111,36,,1.0,16.0,bridge_191.jpg,bridge,,,,A2FFCQ9WU6R764
4112,37,,1.0,17.0,bridge_202.jpg,bridge,,,,A2FFCQ9WU6R764
4113,38,,1.0,18.0,highway_273.jpg,highway,,,,A2FFCQ9WU6R764
4114,39,,1.0,19.0,golf_course_214.jpg,golf,,,,A2FFCQ9WU6R764
4115,40,,1.0,20.0,badlands_113.jpg,badlands,,,,A2FFCQ9WU6R764
4116,41,left,1.0,21.0,left.jpg,,left,1.1981,,A2FFCQ9WU6R764
4117,42,,1.0,22.0,mountain_110.jpg,mountain,,,,A2FFCQ9WU6R764
4118,43,,1.0,23.0,mountain_154.jpg,mountain,,,,A2FFCQ9WU6R764
4119,44,,1.0,24.0,bridge_108.jpg,bridge,,,,A2FFCQ9WU6R764
4120,45,,1.0,25.0,badlands_70.jpg,badlands,,,,A2FFCQ9WU6R764
4121,46,,1.0,26.0,playground_219.jpg,playground,,,,A2FFCQ9WU6R764
4122,47,,1.0,27.0,highway_209.jpg,highway,,,,A2FFCQ9WU6R764
4123,48,,1.0,28.0,mountain_156.jpg,mountain,,,,A2FFCQ9WU6R764
4124,49,,1.0,29.0,highway_415.jpg,highway,,,,A2FFCQ9WU6R764
4125,50,,1.0,30.0,golf_course_188.jpg,golf,,,,A2FFCQ9WU6R764
4126,51,,1.0,31.0,mountain_222.jpg,mountain,,,,A2FFCQ9WU6R764
4127,52,,1.0,32.0,bridge_146.jpg,bridge,,,,A2FFCQ9WU6R764
4128,53,,1.0,33.0,highway_156.jpg,highway,,,,A2FFCQ9WU6R764
4129,54,left,1.0,34.0,left.jpg,,left,0.9327,,A2FFCQ9WU6R764
4130,55,,1.0,35.0,playground_240.jpg,playground,,,,A2FFCQ9WU6R764
4131,56,,1.0,36.0,playground_145.jpg,playground,,,,A2FFCQ9WU6R764
4132,57,,1.0,37.0,highway_359.jpg,highway,,,,A2FFCQ9WU6R764
4133,58,right,1.0,38.0,right.jpg,,right,1.4915,,A2FFCQ9WU6R764
4134,59,,1.0,39.0,bridge_256.jpg,bridge,,,,A2FFCQ9WU6R764
4135,60,,1.0,40.0,badlands_23.jpg,badlands,,,,A2FFCQ9WU6R764
4136,61,,1.0,41.0,mountain_123.jpg,mountain,,,,A2FFCQ9WU6R764
4137,62,,1.0,42.0,badlands_21.jpg,badlands,,,,A2FFCQ9WU6R764
4138,63,,1.0,43.0,badlands_52.jpg,badlands,,,,A2FFCQ9WU6R764
4139,64,,1.0,44.0,mountain_293.jpg,mountain,,,,A2FFCQ9WU6R764
4140,65,,1.0,45.0,highway_177.jpg,highway,,,,A2FFCQ9WU6R764
4141,66,,1.0,46.0,bridge_172.jpg,bridge,,,,A2FFCQ9WU6R764
4142,67,,1.0,47.0,golf_course_78.jpg,golf,,,,A2FFCQ9WU6R764
4143,68,left,1.0,48.0,left.jpg,,left,1.0008,,A2FFCQ9WU6R764
4144,69,,1.0,49.0,golf_course_87.jpg,golf,,,,A2FFCQ9WU6R764
4145,70,,1.0,50.0,golf_course_331.jpg,golf,,,,A2FFCQ9WU6R764
4146,71,,1.0,51.0,mountain_101.jpg,mountain,,,,A2FFCQ9WU6R764
4147,72,,1.0,52.0,bridge_65.jpg,bridge,,,,A2FFCQ9WU6R764
4148,73,,1.0,53.0,playground_117.jpg,playground,,,,A2FFCQ9WU6R764
4149,74,,1.0,54.0,bridge_128.jpg,bridge,,,,A2FFCQ9WU6R764
4150,75,,1.0,55.0,playground_257.jpg,playground,,,,A2FFCQ9WU6R764
4151,76,,1.0,56.0,badlands_137.jpg,badlands,,,,A2FFCQ9WU6R764
4152,77,,1.0,57.0,playground_76.jpg,playground,,,,A2FFCQ9WU6R764
4153,78,,1.0,58.0,playground_10.jpg,playground,,,,A2FFCQ9WU6R764
4154,79,,1.0,59.0,mountain_232.jpg,mountain,,,,A2FFCQ9WU6R764
4155,80,,1.0,60.0,highway_394.jpg,highway,,,,A2FFCQ9WU6R764
4156,81,,1.0,61.0,golf_course_195.jpg,golf,,,,A2FFCQ9WU6R764
4157,82,,1.0,62.0,mountain_57.jpg,mountain,,,,A2FFCQ9WU6R764
4158,83,,1.0,63.0,mountain_230.jpg,mountain,,,,A2FFCQ9WU6R764
4159,84,,1.0,64.0,badlands_184.jpg,badlands,,,,A2FFCQ9WU6R764
4160,20,,1.0,0.0,highway_394.jpg,highway,,,,A2QNZ93BA5JWKS
4161,21,,1.0,1.0,playground_257.jpg,playground,,,,A2QNZ93BA5JWKS
4162,22,,1.0,2.0,playground_219.jpg,playground,,,,A2QNZ93BA5JWKS
4163,23,,1.0,3.0,mountain_110.jpg,mountain,,,,A2QNZ93BA5JWKS
4164,24,,1.0,4.0,playground_117.jpg,playground,,,,A2QNZ93BA5JWKS
4165,25,,1.0,5.0,mountain_293.jpg,mountain,,,,A2QNZ93BA5JWKS
4166,26,,1.0,6.0,golf_course_15.jpg,golf,,,,A2QNZ93BA5JWKS
4167,27,left,1.0,7.0,left.jpg,,left,1.9095,,A2QNZ93BA5JWKS
4168,28,,1.0,8.0,golf_course_193.jpg,golf,,,,A2QNZ93BA5JWKS
4169,29,,1.0,9.0,badlands_70.jpg,badlands,,,,A2QNZ93BA5JWKS
4170,30,,1.0,10.0,playground_144.jpg,playground,,,,A2QNZ93BA5JWKS
4171,31,,1.0,11.0,badlands_24.jpg,badlands,,,,A2QNZ93BA5JWKS
4172,32,,1.0,12.0,mountain_222.jpg,mountain,,,,A2QNZ93BA5JWKS
4173,33,,1.0,13.0,playground_60.jpg,playground,,,,A2QNZ93BA5JWKS
4174,34,,1.0,14.0,golf_course_195.jpg,golf,,,,A2QNZ93BA5JWKS
4175,35,,1.0,15.0,mountain_154.jpg,mountain,,,,A2QNZ93BA5JWKS
4176,36,,0.0,16.0,right.jpg,,right,,,A2QNZ93BA5JWKS
4177,37,,1.0,17.0,mountain_57.jpg,mountain,,,,A2QNZ93BA5JWKS
4178,38,,1.0,18.0,badlands_222.jpg,badlands,,,,A2QNZ93BA5JWKS
4179,39,,1.0,19.0,badlands_184.jpg,badlands,,,,A2QNZ93BA5JWKS
4180,40,,1.0,20.0,highway_209.jpg,highway,,,,A2QNZ93BA5JWKS
4181,41,,1.0,21.0,badlands_23.jpg,badlands,,,,A2QNZ93BA5JWKS
4182,42,,1.0,22.0,bridge_256.jpg,bridge,,,,A2QNZ93BA5JWKS
4183,43,,1.0,23.0,highway_415.jpg,highway,,,,A2QNZ93BA5JWKS
4184,44,,1.0,24.0,playground_10.jpg,playground,,,,A2QNZ93BA5JWKS
4185,45,,1.0,25.0,bridge_191.jpg,bridge,,,,A2QNZ93BA5JWKS
4186,46,,1.0,26.0,mountain_101.jpg,mountain,,,,A2QNZ93BA5JWKS
4187,47,,1.0,27.0,highway_273.jpg,highway,,,,A2QNZ93BA5JWKS
4188,48,,1.0,28.0,bridge_172.jpg,bridge,,,,A2QNZ93BA5JWKS
4189,49,,1.0,29.0,highway_245.jpg,highway,,,,A2QNZ93BA5JWKS
4190,50,,0.0,30.0,left.jpg,,left,,,A2QNZ93BA5JWKS
4191,51,,1.0,31.0,highway_294.jpg,highway,,,,A2QNZ93BA5JWKS
4192,52,,1.0,32.0,golf_course_78.jpg,golf,,,,A2QNZ93BA5JWKS
4193,53,,1.0,33.0,mountain_156.jpg,mountain,,,,A2QNZ93BA5JWKS
4194,54,,1.0,34.0,highway_156.jpg,highway,,,,A2QNZ93BA5JWKS
4195,55,,1.0,35.0,golf_course_309.jpg,golf,,,,A2QNZ93BA5JWKS
4196,56,,1.0,36.0,golf_course_87.jpg,golf,,,,A2QNZ93BA5JWKS
4197,57,,0.0,37.0,right.jpg,,right,,,A2QNZ93BA5JWKS
4198,58,,1.0,38.0,bridge_65.jpg,bridge,,,,A2QNZ93BA5JWKS
4199,59,,1.0,39.0,golf_course_214.jpg,golf,,,,A2QNZ93BA5JWKS
4200,60,,1.0,40.0,highway_359.jpg,highway,,,,A2QNZ93BA5JWKS
4201,61,,1.0,41.0,mountain_232.jpg,mountain,,,,A2QNZ93BA5JWKS
4202,62,,1.0,42.0,bridge_146.jpg,bridge,,,,A2QNZ93BA5JWKS
4203,63,,1.0,43.0,mountain_230.jpg,mountain,,,,A2QNZ93BA5JWKS
4204,64,,1.0,44.0,bridge_108.jpg,bridge,,,,A2QNZ93BA5JWKS
4205,65,,1.0,45.0,highway_177.jpg,highway,,,,A2QNZ93BA5JWKS
4206,66,,1.0,46.0,playground_76.jpg,playground,,,,A2QNZ93BA5JWKS
4207,67,,1.0,47.0,badlands_21.jpg,badlands,,,,A2QNZ93BA5JWKS
4208,68,,1.0,48.0,playground_145.jpg,playground,,,,A2QNZ93BA5JWKS
4209,69,,1.0,49.0,bridge_91.jpg,bridge,,,,A2QNZ93BA5JWKS
4210,70,,1.0,50.0,badlands_113.jpg,badlands,,,,A2QNZ93BA5JWKS
4211,71,,0.0,51.0,left.jpg,,left,,,A2QNZ93BA5JWKS
4212,72,,1.0,52.0,badlands_137.jpg,badlands,,,,A2QNZ93BA5JWKS
4213,73,,1.0,53.0,golf_course_331.jpg,golf,,,,A2QNZ93BA5JWKS
4214,74,,1.0,54.0,bridge_250.jpg,bridge,,,,A2QNZ93BA5JWKS
4215,75,,1.0,55.0,badlands_52.jpg,badlands,,,,A2QNZ93BA5JWKS
4216,76,,1.0,56.0,bridge_202.jpg,bridge,,,,A2QNZ93BA5JWKS
4217,77,,1.0,57.0,badlands_221.jpg,badlands,,,,A2QNZ93BA5JWKS
4218,78,,1.0,58.0,playground_240.jpg,playground,,,,A2QNZ93BA5JWKS
4219,79,,1.0,59.0,bridge_128.jpg,bridge,,,,A2QNZ93BA5JWKS
4220,80,,1.0,60.0,playground_131.jpg,playground,,,,A2QNZ93BA5JWKS
4221,81,,1.0,61.0,mountain_123.jpg,mountain,,,,A2QNZ93BA5JWKS
4222,82,,1.0,62.0,golf_course_188.jpg,golf,,,,A2QNZ93BA5JWKS
4223,83,,1.0,63.0,highway_93.jpg,highway,,,,A2QNZ93BA5JWKS
4224,84,,1.0,64.0,golf_course_217.jpg,golf,,,,A2QNZ93BA5JWKS
4225,20,,1.0,0.0,playground_144.jpg,playground,,,,A2QCW55A6KZG92
4226,21,,1.0,1.0,playground_219.jpg,playground,,,,A2QCW55A6KZG92
4227,22,,1.0,2.0,highway_209.jpg,highway,,,,A2QCW55A6KZG92
4228,23,,1.0,3.0,bridge_172.jpg,bridge,,,,A2QCW55A6KZG92
4229,24,,1.0,4.0,highway_294.jpg,highway,,,,A2QCW55A6KZG92
4230,25,,1.0,5.0,playground_10.jpg,playground,,,,A2QCW55A6KZG92
4231,26,,1.0,6.0,bridge_250.jpg,bridge,,,,A2QCW55A6KZG92
4232,27,,1.0,7.0,mountain_110.jpg,mountain,,,,A2QCW55A6KZG92
4233,28,,1.0,8.0,badlands_184.jpg,badlands,,,,A2QCW55A6KZG92
4234,29,,1.0,9.0,golf_course_195.jpg,golf,,,,A2QCW55A6KZG92
4235,30,,1.0,10.0,mountain_57.jpg,mountain,,,,A2QCW55A6KZG92
4236,31,,1.0,11.0,mountain_123.jpg,mountain,,,,A2QCW55A6KZG92
4237,32,,1.0,12.0,golf_course_87.jpg,golf,,,,A2QCW55A6KZG92
4238,33,left,1.0,13.0,left.jpg,,left,0.643,,A2QCW55A6KZG92
4239,34,,1.0,14.0,bridge_108.jpg,bridge,,,,A2QCW55A6KZG92
4240,35,,1.0,15.0,mountain_230.jpg,mountain,,,,A2QCW55A6KZG92
4241,36,,1.0,16.0,highway_359.jpg,highway,,,,A2QCW55A6KZG92
4242,37,,1.0,17.0,badlands_52.jpg,badlands,,,,A2QCW55A6KZG92
4243,38,,1.0,18.0,golf_course_309.jpg,golf,,,,A2QCW55A6KZG92
4244,39,,1.0,19.0,playground_145.jpg,playground,,,,A2QCW55A6KZG92
4245,40,left,0.0,20.0,right.jpg,,right,0.0071,,A2QCW55A6KZG92
4246,41,,1.0,21.0,golf_course_217.jpg,golf,,,,A2QCW55A6KZG92
4247,42,,1.0,22.0,golf_course_78.jpg,golf,,,,A2QCW55A6KZG92
4248,43,,1.0,23.0,badlands_23.jpg,badlands,,,,A2QCW55A6KZG92
4249,44,,1.0,24.0,bridge_146.jpg,bridge,,,,A2QCW55A6KZG92
4250,45,,1.0,25.0,playground_117.jpg,playground,,,,A2QCW55A6KZG92
4251,46,,1.0,26.0,playground_240.jpg,playground,,,,A2QCW55A6KZG92
4252,47,,1.0,27.0,bridge_65.jpg,bridge,,,,A2QCW55A6KZG92
4253,48,,1.0,28.0,highway_245.jpg,highway,,,,A2QCW55A6KZG92
4254,49,,1.0,29.0,highway_394.jpg,highway,,,,A2QCW55A6KZG92
4255,50,,1.0,30.0,badlands_221.jpg,badlands,,,,A2QCW55A6KZG92
4256,51,,1.0,31.0,bridge_91.jpg,bridge,,,,A2QCW55A6KZG92
4257,52,left,0.0,32.0,right.jpg,,right,0.2859,,A2QCW55A6KZG92
4258,53,,1.0,33.0,badlands_24.jpg,badlands,,,,A2QCW55A6KZG92
4259,54,,1.0,34.0,mountain_222.jpg,mountain,,,,A2QCW55A6KZG92
4260,55,,1.0,35.0,golf_course_15.jpg,golf,,,,A2QCW55A6KZG92
4261,56,,1.0,36.0,bridge_256.jpg,bridge,,,,A2QCW55A6KZG92
4262,57,,1.0,37.0,badlands_70.jpg,badlands,,,,A2QCW55A6KZG92
4263,58,,1.0,38.0,golf_course_331.jpg,golf,,,,A2QCW55A6KZG92
4264,59,right,1.0,39.0,right.jpg,,right,0.0069,,A2QCW55A6KZG92
4265,60,,1.0,40.0,bridge_202.jpg,bridge,,,,A2QCW55A6KZG92
4266,61,,1.0,41.0,playground_60.jpg,playground,,,,A2QCW55A6KZG92
4267,62,,1.0,42.0,mountain_156.jpg,mountain,,,,A2QCW55A6KZG92
4268,63,,1.0,43.0,bridge_191.jpg,bridge,,,,A2QCW55A6KZG92
4269,64,,1.0,44.0,mountain_154.jpg,mountain,,,,A2QCW55A6KZG92
4270,65,,1.0,45.0,highway_415.jpg,highway,,,,A2QCW55A6KZG92
4271,66,,0.0,46.0,right.jpg,,right,,,A2QCW55A6KZG92
4272,67,,1.0,47.0,playground_257.jpg,playground,,,,A2QCW55A6KZG92
4273,68,,1.0,48.0,golf_course_214.jpg,golf,,,,A2QCW55A6KZG92
4274,69,,1.0,49.0,highway_273.jpg,highway,,,,A2QCW55A6KZG92
4275,70,,1.0,50.0,highway_177.jpg,highway,,,,A2QCW55A6KZG92
4276,71,,1.0,51.0,highway_93.jpg,highway,,,,A2QCW55A6KZG92
4277,72,,1.0,52.0,badlands_137.jpg,badlands,,,,A2QCW55A6KZG92
4278,73,,1.0,53.0,playground_131.jpg,playground,,,,A2QCW55A6KZG92
4279,74,,1.0,54.0,playground_76.jpg,playground,,,,A2QCW55A6KZG92
4280,75,,1.0,55.0,highway_156.jpg,highway,,,,A2QCW55A6KZG92
4281,76,,1.0,56.0,badlands_21.jpg,badlands,,,,A2QCW55A6KZG92
4282,77,,1.0,57.0,bridge_128.jpg,bridge,,,,A2QCW55A6KZG92
4283,78,,1.0,58.0,mountain_293.jpg,mountain,,,,A2QCW55A6KZG92
4284,79,,1.0,59.0,mountain_232.jpg,mountain,,,,A2QCW55A6KZG92
4285,80,,1.0,60.0,golf_course_188.jpg,golf,,,,A2QCW55A6KZG92
4286,81,,1.0,61.0,golf_course_193.jpg,golf,,,,A2QCW55A6KZG92
4287,82,,1.0,62.0,badlands_222.jpg,badlands,,,,A2QCW55A6KZG92
4288,83,,1.0,63.0,badlands_113.jpg,badlands,,,,A2QCW55A6KZG92
4289,84,,1.0,64.0,mountain_101.jpg,mountain,,,,A2QCW55A6KZG92
4290,20,,1.0,0.0,highway_156.jpg,highway,,,,AR2K3RMWXFXWX
4291,21,,1.0,1.0,mountain_232.jpg,mountain,,,,AR2K3RMWXFXWX
4292,22,,1.0,2.0,playground_117.jpg,playground,,,,AR2K3RMWXFXWX
4293,23,,1.0,3.0,bridge_256.jpg,bridge,,,,AR2K3RMWXFXWX
4294,24,,1.0,4.0,highway_93.jpg,highway,,,,AR2K3RMWXFXWX
4295,25,,1.0,5.0,badlands_222.jpg,badlands,,,,AR2K3RMWXFXWX
4296,26,,1.0,6.0,golf_course_195.jpg,golf,,,,AR2K3RMWXFXWX
4297,27,,1.0,7.0,bridge_250.jpg,bridge,,,,AR2K3RMWXFXWX
4298,28,,1.0,8.0,highway_359.jpg,highway,,,,AR2K3RMWXFXWX
4299,29,,1.0,9.0,highway_294.jpg,highway,,,,AR2K3RMWXFXWX
4300,30,,1.0,10.0,mountain_293.jpg,mountain,,,,AR2K3RMWXFXWX
4301,31,left,1.0,11.0,left.jpg,,left,0.0047,,AR2K3RMWXFXWX
4302,32,,1.0,12.0,playground_144.jpg,playground,,,,AR2K3RMWXFXWX
4303,33,,1.0,13.0,bridge_128.jpg,bridge,,,,AR2K3RMWXFXWX
4304,34,,1.0,14.0,badlands_137.jpg,badlands,,,,AR2K3RMWXFXWX
4305,35,,1.0,15.0,playground_145.jpg,playground,,,,AR2K3RMWXFXWX
4306,36,,1.0,16.0,golf_course_331.jpg,golf,,,,AR2K3RMWXFXWX
4307,37,left,1.0,17.0,left.jpg,,left,1.0061,,AR2K3RMWXFXWX
4308,38,,1.0,18.0,playground_240.jpg,playground,,,,AR2K3RMWXFXWX
4309,39,,1.0,19.0,highway_177.jpg,highway,,,,AR2K3RMWXFXWX
4310,40,,1.0,20.0,golf_course_188.jpg,golf,,,,AR2K3RMWXFXWX
4311,41,,1.0,21.0,playground_131.jpg,playground,,,,AR2K3RMWXFXWX
4312,42,,1.0,22.0,playground_76.jpg,playground,,,,AR2K3RMWXFXWX
4313,43,,1.0,23.0,bridge_191.jpg,bridge,,,,AR2K3RMWXFXWX
4314,44,,1.0,24.0,mountain_123.jpg,mountain,,,,AR2K3RMWXFXWX
4315,45,,1.0,25.0,bridge_91.jpg,bridge,,,,AR2K3RMWXFXWX
4316,46,,1.0,26.0,playground_10.jpg,playground,,,,AR2K3RMWXFXWX
